"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"16:53:04,5381800","cc1.exe","16908","CreateFile","D:\CreateProcess-gcc-issue","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:53:04,5382589","cc1.exe","16908","QueryDirectory","D:\CreateProcess-gcc-issue\Include1691","NO SUCH FILE","FileInformationClass: FileBothDirectoryInformation, Filter: Include1691"
"16:53:04,5382955","cc1.exe","16908","CloseFile","D:\CreateProcess-gcc-issue","SUCCESS",""
"16:53:04,5384561","cc1.exe","16908","CreateFile","D:\CreateProcess-gcc-issue","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:53:04,5385325","cc1.exe","16908","QueryDirectory","D:\CreateProcess-gcc-issue\Include1692","NO SUCH FILE","FileInformationClass: FileBothDirectoryInformation, Filter: Include1692"
"16:53:04,5385672","cc1.exe","16908","CloseFile","D:\CreateProcess-gcc-issue","SUCCESS",""
"16:53:04,5387243","cc1.exe","16908","CreateFile","D:\CreateProcess-gcc-issue","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:53:04,5387998","cc1.exe","16908","QueryDirectory","D:\CreateProcess-gcc-issue\Include1693","NO SUCH FILE","FileInformationClass: FileBothDirectoryInformation, Filter: Include1693"
"16:53:04,5388338","cc1.exe","16908","CloseFile","D:\CreateProcess-gcc-issue","SUCCESS",""
"16:53:04,5389910","cc1.exe","16908","CreateFile","D:\CreateProcess-gcc-issue","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:53:04,5390663","cc1.exe","16908","QueryDirectory","D:\CreateProcess-gcc-issue\Include1694","NO SUCH FILE","FileInformationClass: FileBothDirectoryInformation, Filter: Include1694"
"16:53:04,5391003","cc1.exe","16908","CloseFile","D:\CreateProcess-gcc-issue","SUCCESS",""
"16:53:04,5392585","cc1.exe","16908","CreateFile","D:\CreateProcess-gcc-issue","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:53:04,5393326","cc1.exe","16908","QueryDirectory","D:\CreateProcess-gcc-issue\Include1695","NO SUCH FILE","FileInformationClass: FileBothDirectoryInformation, Filter: Include1695"
"16:53:04,5393661","cc1.exe","16908","CloseFile","D:\CreateProcess-gcc-issue","SUCCESS",""
"16:53:04,5395226","cc1.exe","16908","CreateFile","D:\CreateProcess-gcc-issue","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:53:04,5395964","cc1.exe","16908","QueryDirectory","D:\CreateProcess-gcc-issue\Include1696","NO SUCH FILE","FileInformationClass: FileBothDirectoryInformation, Filter: Include1696"
"16:53:04,5396300","cc1.exe","16908","CloseFile","D:\CreateProcess-gcc-issue","SUCCESS",""
"16:53:04,5397855","cc1.exe","16908","CreateFile","D:\CreateProcess-gcc-issue","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:53:04,5398599","cc1.exe","16908","QueryDirectory","D:\CreateProcess-gcc-issue\Include1697","NO SUCH FILE","FileInformationClass: FileBothDirectoryInformation, Filter: Include1697"
"16:53:04,5398934","cc1.exe","16908","CloseFile","D:\CreateProcess-gcc-issue","SUCCESS",""
"16:53:04,5400536","cc1.exe","16908","CreateFile","D:\CreateProcess-gcc-issue","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:53:04,5401274","cc1.exe","16908","QueryDirectory","D:\CreateProcess-gcc-issue\Include1698","NO SUCH FILE","FileInformationClass: FileBothDirectoryInformation, Filter: Include1698"
"16:53:04,5401610","cc1.exe","16908","CloseFile","D:\CreateProcess-gcc-issue","SUCCESS",""
"16:53:04,5403167","cc1.exe","16908","CreateFile","D:\CreateProcess-gcc-issue","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:53:04,5403982","cc1.exe","16908","QueryDirectory","D:\CreateProcess-gcc-issue\Include1699","NO SUCH FILE","FileInformationClass: FileBothDirectoryInformation, Filter: Include1699"
"16:53:04,5404325","cc1.exe","16908","CloseFile","D:\CreateProcess-gcc-issue","SUCCESS",""
"16:53:04,5405911","cc1.exe","16908","CreateFile","D:\CreateProcess-gcc-issue","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:53:04,5406650","cc1.exe","16908","QueryDirectory","D:\CreateProcess-gcc-issue\Include1700","NO SUCH FILE","FileInformationClass: FileBothDirectoryInformation, Filter: Include1700"
"16:53:04,5406985","cc1.exe","16908","CloseFile","D:\CreateProcess-gcc-issue","SUCCESS",""
"16:53:04,5409090","cc1.exe","16908","CreateFile","D:\CreateProcess-gcc-issue","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:53:04,5409984","cc1.exe","16908","QueryDirectory","D:\CreateProcess-gcc-issue\Include1701","NO SUCH FILE","FileInformationClass: FileBothDirectoryInformation, Filter: Include1701"
"16:53:04,5410351","cc1.exe","16908","CloseFile","D:\CreateProcess-gcc-issue","SUCCESS",""
"16:53:04,5412604","cc1.exe","16908","CreateFile","D:\CreateProcess-gcc-issue","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:53:04,5413715","cc1.exe","16908","QueryDirectory","D:\CreateProcess-gcc-issue\Include1702","NO SUCH FILE","FileInformationClass: FileBothDirectoryInformation, Filter: Include1702"
"16:53:04,5414104","cc1.exe","16908","CloseFile","D:\CreateProcess-gcc-issue","SUCCESS",""
"16:53:04,5415815","cc1.exe","16908","CreateFile","D:\CreateProcess-gcc-issue","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:53:04,5416616","cc1.exe","16908","QueryDirectory","D:\CreateProcess-gcc-issue\Include1703","NO SUCH FILE","FileInformationClass: FileBothDirectoryInformation, Filter: Include1703"
"16:53:04,5416969","cc1.exe","16908","CloseFile","D:\CreateProcess-gcc-issue","SUCCESS",""
"16:53:04,5418592","cc1.exe","16908","CreateFile","D:\CreateProcess-gcc-issue","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:53:04,5419371","cc1.exe","16908","QueryDirectory","D:\CreateProcess-gcc-issue\Include1704","NO SUCH FILE","FileInformationClass: FileBothDirectoryInformation, Filter: Include1704"
"16:53:04,5419716","cc1.exe","16908","CloseFile","D:\CreateProcess-gcc-issue","SUCCESS",""
"16:53:04,5421303","cc1.exe","16908","CreateFile","D:\CreateProcess-gcc-issue","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:53:04,5422062","cc1.exe","16908","QueryDirectory","D:\CreateProcess-gcc-issue\Include1705","NO SUCH FILE","FileInformationClass: FileBothDirectoryInformation, Filter: Include1705"
"16:53:04,5422404","cc1.exe","16908","CloseFile","D:\CreateProcess-gcc-issue","SUCCESS",""
"16:53:04,5423977","cc1.exe","16908","CreateFile","D:\CreateProcess-gcc-issue","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:53:04,5424731","cc1.exe","16908","QueryDirectory","D:\CreateProcess-gcc-issue\Include1706","NO SUCH FILE","FileInformationClass: FileBothDirectoryInformation, Filter: Include1706"
"16:53:04,5425068","cc1.exe","16908","CloseFile","D:\CreateProcess-gcc-issue","SUCCESS",""
"16:53:04,5426640","cc1.exe","16908","CreateFile","D:\CreateProcess-gcc-issue","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:53:04,5427401","cc1.exe","16908","QueryDirectory","D:\CreateProcess-gcc-issue\Include1707","NO SUCH FILE","FileInformationClass: FileBothDirectoryInformation, Filter: Include1707"
"16:53:04,5427754","cc1.exe","16908","CloseFile","D:\CreateProcess-gcc-issue","SUCCESS",""
"16:53:04,5429931","cc1.exe","16908","CreateFile","D:\CreateProcess-gcc-issue","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:53:04,5430827","cc1.exe","16908","QueryDirectory","D:\CreateProcess-gcc-issue\Include1708","NO SUCH FILE","FileInformationClass: FileBothDirectoryInformation, Filter: Include1708"
"16:53:04,5431194","cc1.exe","16908","CloseFile","D:\CreateProcess-gcc-issue","SUCCESS",""
"16:53:04,5432840","cc1.exe","16908","CreateFile","D:\CreateProcess-gcc-issue","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:53:04,5433608","cc1.exe","16908","QueryDirectory","D:\CreateProcess-gcc-issue\Include1709","NO SUCH FILE","FileInformationClass: FileBothDirectoryInformation, Filter: Include1709"
"16:53:04,5433957","cc1.exe","16908","CloseFile","D:\CreateProcess-gcc-issue","SUCCESS",""
"16:53:04,5435567","cc1.exe","16908","CreateFile","D:\CreateProcess-gcc-issue","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:53:04,5436332","cc1.exe","16908","QueryDirectory","D:\CreateProcess-gcc-issue\Include1710","NO SUCH FILE","FileInformationClass: FileBothDirectoryInformation, Filter: Include1710"
"16:53:04,5436677","cc1.exe","16908","CloseFile","D:\CreateProcess-gcc-issue","SUCCESS",""
"16:53:04,5438271","cc1.exe","16908","CreateFile","D:\CreateProcess-gcc-issue","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:53:04,5439033","cc1.exe","16908","QueryDirectory","D:\CreateProcess-gcc-issue\Include1711","NO SUCH FILE","FileInformationClass: FileBothDirectoryInformation, Filter: Include1711"
"16:53:04,5439373","cc1.exe","16908","CloseFile","D:\CreateProcess-gcc-issue","SUCCESS",""
"16:53:04,5440953","cc1.exe","16908","CreateFile","D:\CreateProcess-gcc-issue","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:53:04,5441707","cc1.exe","16908","QueryDirectory","D:\CreateProcess-gcc-issue\Include1712","NO SUCH FILE","FileInformationClass: FileBothDirectoryInformation, Filter: Include1712"
"16:53:04,5442044","cc1.exe","16908","CloseFile","D:\CreateProcess-gcc-issue","SUCCESS",""
"16:53:04,5443620","cc1.exe","16908","CreateFile","D:\CreateProcess-gcc-issue","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:53:04,5444367","cc1.exe","16908","QueryDirectory","D:\CreateProcess-gcc-issue\Include1713","NO SUCH FILE","FileInformationClass: FileBothDirectoryInformation, Filter: Include1713"
"16:53:04,5444705","cc1.exe","16908","CloseFile","D:\CreateProcess-gcc-issue","SUCCESS",""
"16:53:04,5446310","cc1.exe","16908","CreateFile","D:\CreateProcess-gcc-issue","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:53:04,5447052","cc1.exe","16908","QueryDirectory","D:\CreateProcess-gcc-issue\Include1714","NO SUCH FILE","FileInformationClass: FileBothDirectoryInformation, Filter: Include1714"
"16:53:04,5447388","cc1.exe","16908","CloseFile","D:\CreateProcess-gcc-issue","SUCCESS",""
"16:53:04,5448951","cc1.exe","16908","CreateFile","D:\CreateProcess-gcc-issue","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:53:04,5449689","cc1.exe","16908","QueryDirectory","D:\CreateProcess-gcc-issue\Include1715","NO SUCH FILE","FileInformationClass: FileBothDirectoryInformation, Filter: Include1715"
"16:53:04,5450026","cc1.exe","16908","CloseFile","D:\CreateProcess-gcc-issue","SUCCESS",""
"16:53:04,5451582","cc1.exe","16908","CreateFile","D:\CreateProcess-gcc-issue","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:53:04,5452319","cc1.exe","16908","QueryDirectory","D:\CreateProcess-gcc-issue\Include1716","NO SUCH FILE","FileInformationClass: FileBothDirectoryInformation, Filter: Include1716"
"16:53:04,5452656","cc1.exe","16908","CloseFile","D:\CreateProcess-gcc-issue","SUCCESS",""
"16:53:04,5454218","cc1.exe","16908","CreateFile","D:\CreateProcess-gcc-issue","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:53:04,5454961","cc1.exe","16908","QueryDirectory","D:\CreateProcess-gcc-issue\Include1717","NO SUCH FILE","FileInformationClass: FileBothDirectoryInformation, Filter: Include1717"
"16:53:04,5455297","cc1.exe","16908","CloseFile","D:\CreateProcess-gcc-issue","SUCCESS",""
"16:53:04,5456855","cc1.exe","16908","CreateFile","D:\CreateProcess-gcc-issue","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:53:04,5457594","cc1.exe","16908","QueryDirectory","D:\CreateProcess-gcc-issue\Include1718","NO SUCH FILE","FileInformationClass: FileBothDirectoryInformation, Filter: Include1718"
"16:53:04,5457929","cc1.exe","16908","CloseFile","D:\CreateProcess-gcc-issue","SUCCESS",""
"16:53:04,5459485","cc1.exe","16908","CreateFile","D:\CreateProcess-gcc-issue","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:53:04,5460227","cc1.exe","16908","QueryDirectory","D:\CreateProcess-gcc-issue\Include1719","NO SUCH FILE","FileInformationClass: FileBothDirectoryInformation, Filter: Include1719"
"16:53:04,5460562","cc1.exe","16908","CloseFile","D:\CreateProcess-gcc-issue","SUCCESS",""
"16:53:04,5462121","cc1.exe","16908","CreateFile","D:\CreateProcess-gcc-issue","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:53:04,5462860","cc1.exe","16908","QueryDirectory","D:\CreateProcess-gcc-issue\Include1720","NO SUCH FILE","FileInformationClass: FileBothDirectoryInformation, Filter: Include1720"
"16:53:04,5463196","cc1.exe","16908","CloseFile","D:\CreateProcess-gcc-issue","SUCCESS",""
"16:53:04,5464757","cc1.exe","16908","CreateFile","D:\CreateProcess-gcc-issue","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
